time,depot,availability,dt_h,day,energy_required_MWh,charger_power_MW,charging_efficiency,base_load_MW
2026-01-07 14:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8318553808
2026-01-07 14:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.111768514
2026-01-07 14:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3448270961
2026-01-07 15:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.3028914649999999
2026-01-07 15:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8660787602000001
2026-01-07 15:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.146191523
2026-01-07 15:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.34475529260000004
2026-01-07 16:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.4813035950000002
2026-01-07 16:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9879984454
2026-01-07 16:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.3771314540000001
2026-01-07 16:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.41646445899999995
2026-01-07 17:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.472898459
2026-01-07 17:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9928205055
2026-01-07 17:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.374732713
2026-01-07 17:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.4369568417
2026-01-07 18:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.488535575
2026-01-07 18:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9858875428
2026-01-07 18:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.3893815589999998
2026-01-07 18:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.43577394750000004
2026-01-07 19:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.473774412
2026-01-07 19:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.9619589535999999
2026-01-07 19:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.368952323
2026-01-07 19:00:00+01:00,Airmee,0.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.4099788393
2026-01-07 20:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.470497269
2026-01-07 20:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.971811514
2026-01-07 20:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.372038363
2026-01-07 20:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.4147569732
2026-01-07 21:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.315333455
2026-01-07 21:00:00+01:00,Mathem,0.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8614735107
2026-01-07 21:00:00+01:00,Postnord,0.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.145944426
2026-01-07 21:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3679392888
2026-01-07 22:00:00+01:00,ICA,0.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.299239137
2026-01-07 22:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8623682581000001
2026-01-07 22:00:00+01:00,Postnord,1.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.157544228
2026-01-07 22:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3622390754
2026-01-07 23:00:00+01:00,ICA,1.0,1.0,2026-01-07 00:00:00+01:00,3.48,0.776,0.92,1.300845732
2026-01-07 23:00:00+01:00,Mathem,1.0,1.0,2026-01-07 00:00:00+01:00,1.134,0.286,0.92,0.8564508056
2026-01-07 23:00:00+01:00,Postnord,1.0,1.0,2026-01-07 00:00:00+01:00,1.5,0.418,0.92,1.148342191
2026-01-07 23:00:00+01:00,Airmee,1.0,1.0,2026-01-07 00:00:00+01:00,0.432,0.132,0.92,0.3479570306
2026-01-08 00:00:00+01:00,ICA,1.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,0.8698763274
2026-01-08 00:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.5120472918000001
2026-01-08 00:00:00+01:00,Postnord,1.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,0.4778616458
2026-01-08 00:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.18067723630000002
2026-01-08 01:00:00+01:00,ICA,1.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,0.8747092328
2026-01-08 01:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.5520177757
2026-01-08 01:00:00+01:00,Postnord,1.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,0.4764459532
2026-01-08 01:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.1662662398
2026-01-08 02:00:00+01:00,ICA,1.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,0.8545003177
2026-01-08 02:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.5300095578
2026-01-08 02:00:00+01:00,Postnord,1.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,0.4549260308
2026-01-08 02:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.1553565752
2026-01-08 03:00:00+01:00,ICA,1.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,0.8277075201999999
2026-01-08 03:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.5245733828
2026-01-08 03:00:00+01:00,Postnord,1.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,0.44301474949999997
2026-01-08 03:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.1653071979
2026-01-08 04:00:00+01:00,ICA,1.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,0.814933283
2026-01-08 04:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.5158072217
2026-01-08 04:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,0.42688408759999996
2026-01-08 04:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.191637071
2026-01-08 05:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.239127769
2026-01-08 05:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8077187167
2026-01-08 05:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.042943488
2026-01-08 05:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3229729355
2026-01-08 06:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.3596895139999998
2026-01-08 06:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8988516114
2026-01-08 06:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.263248243
2026-01-08 06:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3770312677
2026-01-08 07:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.358384591
2026-01-08 07:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.903400715
2026-01-08 07:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.266822242
2026-01-08 07:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.37010714380000004
2026-01-08 08:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.39218287
2026-01-08 08:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8999426891000001
2026-01-08 08:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.2866376640000001
2026-01-08 08:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3762768911
2026-01-08 09:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.41264706
2026-01-08 09:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9226941636
2026-01-08 09:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.276360859
2026-01-08 09:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3954114613
2026-01-08 10:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.395966911
2026-01-08 10:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9220458966999999
2026-01-08 10:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.277694032
2026-01-08 10:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3735709925
2026-01-08 11:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.268345705
2026-01-08 11:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8222456204
2026-01-08 11:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.070800592
2026-01-08 11:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.328547814
2026-01-08 12:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.280865818
2026-01-08 12:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8418793963000001
2026-01-08 12:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.0837665440000002
2026-01-08 12:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3488441881
2026-01-08 13:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.274240926
2026-01-08 13:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8300614507999999
2026-01-08 13:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.119521594
2026-01-08 13:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3428692064
2026-01-08 14:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.304852379
2026-01-08 14:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.824242431
2026-01-08 14:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.1151494110000002
2026-01-08 14:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3403606699
2026-01-08 15:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.316047889
2026-01-08 15:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8673612364000001
2026-01-08 15:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.123622362
2026-01-08 15:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.36149812680000004
2026-01-08 16:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.459971572
2026-01-08 16:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9798720387
2026-01-08 16:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.3732058850000002
2026-01-08 16:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.4313589451
2026-01-08 17:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.469595832
2026-01-08 17:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9639548807999999
2026-01-08 17:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.389154911
2026-01-08 17:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.427909674
2026-01-08 18:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.489057639
2026-01-08 18:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9916459977
2026-01-08 18:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.3927386469999998
2026-01-08 18:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.4300665972
2026-01-08 19:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.466195239
2026-01-08 19:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9700817542
2026-01-08 19:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.384012312
2026-01-08 19:00:00+01:00,Airmee,0.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.4299344784
2026-01-08 20:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.4605979230000001
2026-01-08 20:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.9632658499000001
2026-01-08 20:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.378137339
2026-01-08 20:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.4223094107
2026-01-08 21:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.3301939
2026-01-08 21:00:00+01:00,Mathem,0.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8549453199
2026-01-08 21:00:00+01:00,Postnord,0.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.144922558
2026-01-08 21:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3691378503
2026-01-08 22:00:00+01:00,ICA,0.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.32795999
2026-01-08 22:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8628437625
2026-01-08 22:00:00+01:00,Postnord,1.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.132741911
2026-01-08 22:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.3801196394
2026-01-08 23:00:00+01:00,ICA,1.0,1.0,2026-01-08 00:00:00+01:00,3.48,0.776,0.92,1.302100955
2026-01-08 23:00:00+01:00,Mathem,1.0,1.0,2026-01-08 00:00:00+01:00,1.134,0.286,0.92,0.8639493513
2026-01-08 23:00:00+01:00,Postnord,1.0,1.0,2026-01-08 00:00:00+01:00,1.5,0.418,0.92,1.126170491
2026-01-08 23:00:00+01:00,Airmee,1.0,1.0,2026-01-08 00:00:00+01:00,0.432,0.132,0.92,0.328073553
2026-01-09 00:00:00+01:00,ICA,1.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,0.8678744031
2026-01-09 00:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.5440069954000001
2026-01-09 00:00:00+01:00,Postnord,1.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,0.5037583055
2026-01-09 00:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.1823719889
2026-01-09 01:00:00+01:00,ICA,1.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,0.8304155358
2026-01-09 01:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.5305300086
2026-01-09 01:00:00+01:00,Postnord,1.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,0.4706772387
2026-01-09 01:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.16062323480000001
2026-01-09 02:00:00+01:00,ICA,1.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,0.8136081541
2026-01-09 02:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.5304706916999999
2026-01-09 02:00:00+01:00,Postnord,1.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,0.44655904479999997
2026-01-09 02:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.18941674090000002
2026-01-09 03:00:00+01:00,ICA,1.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,0.8265031744
2026-01-09 03:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.5241725781000001
2026-01-09 03:00:00+01:00,Postnord,1.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,0.4429226696
2026-01-09 03:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.1578812986
2026-01-09 04:00:00+01:00,ICA,1.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,0.8043510522
2026-01-09 04:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.5112534657
2026-01-09 04:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,0.4169031761
2026-01-09 04:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.1649366592
2026-01-09 05:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.239822795
2026-01-09 05:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.7955035958
2026-01-09 05:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.065396761
2026-01-09 05:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.3226450493
2026-01-09 06:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.379258088
2026-01-09 06:00:00+01:00,Mathem,1.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9188572058
2026-01-09 06:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.245774915
2026-01-09 06:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.3747844493
2026-01-09 07:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.39778079
2026-01-09 07:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.911194377
2026-01-09 07:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.262289008
2026-01-09 07:00:00+01:00,Airmee,1.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.3586871147
2026-01-09 08:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.385671399
2026-01-09 08:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9297686339000001
2026-01-09 08:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.296039143
2026-01-09 08:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.39429781150000004
2026-01-09 09:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.3958202659999999
2026-01-09 09:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9228860133
2026-01-09 09:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.2790506069999998
2026-01-09 09:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.3976413607
2026-01-09 10:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.409412494
2026-01-09 10:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9318752854000001
2026-01-09 10:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.297844065
2026-01-09 10:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.4023111171
2026-01-09 11:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.266135185
2026-01-09 11:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.8214274686
2026-01-09 11:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.081684373
2026-01-09 11:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.341696799
2026-01-09 12:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.279711024
2026-01-09 12:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.8365635047
2026-01-09 12:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.0963034950000001
2026-01-09 12:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.342933335
2026-01-09 13:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.28878646
2026-01-09 13:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.849050324
2026-01-09 13:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.108351668
2026-01-09 13:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.3402947658
2026-01-09 14:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.288435919
2026-01-09 14:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.8311611023000001
2026-01-09 14:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.1335617279999999
2026-01-09 14:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.35060751679999996
2026-01-09 15:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.3094169119999999
2026-01-09 15:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.8382182199
2026-01-09 15:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.123665987
2026-01-09 15:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.3488684719
2026-01-09 16:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.463314958
2026-01-09 16:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9671860119000001
2026-01-09 16:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.3762249
2026-01-09 16:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.4363160397
2026-01-09 17:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.4827697370000001
2026-01-09 17:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9953906626000001
2026-01-09 17:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.3887555379999998
2026-01-09 17:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.41902013720000003
2026-01-09 18:00:00+01:00,ICA,0.0,1.0,2026-01-09 00:00:00+01:00,3.48,0.776,0.92,1.49100685
2026-01-09 18:00:00+01:00,Mathem,0.0,1.0,2026-01-09 00:00:00+01:00,1.134,0.286,0.92,0.9675186818
2026-01-09 18:00:00+01:00,Postnord,0.0,1.0,2026-01-09 00:00:00+01:00,1.5,0.418,0.92,1.398172129
2026-01-09 18:00:00+01:00,Airmee,0.0,1.0,2026-01-09 00:00:00+01:00,0.432,0.132,0.92,0.4456589196
